time_s,phase_deg,amp_10bit
0.267265625,247.5,392
0.27390625,7.03125,437
1.188046875,255.9375,407
1.387578125,247.5,412
1.396953125,56.25,431
2.2684375,258.75,399
2.66796875,247.5,406
2.674375,2.8125,434
3.0278125,243.28125,393
3.035703125,25.3125,455
3.047578125,239.0625,400
3.36859375,255.9375,398
3.488203125,247.5,393
3.495546875,19.6875,416
3.507578125,236.25,403
3.628203125,246.09375,422
3.72859375,253.125,399
3.735234375,12.65625,426
3.868359375,248.90625,402
4.24859375,250.3125,406
4.255625,16.875,448
4.32859375,250.3125,391
5.288984375,251.71875,421
5.295859375,14.0625,473
5.528828125,246.09375,399
5.535703125,9.84375,425
5.648671875,243.28125,406
5.65625,19.6875,459
5.809609375,260.15625,397
5.969609375,257.34375,411
6.349921875,262.96875,405
6.35765625,40.78125,428
6.71921875,67.5,503
7.2096875,253.125,413
7.215703125,1.40625,441
7.529453125,247.5,411
7.536015625,5.625,487
7.559375,66.09375,512
7.579609375,68.90625,450
9.01046875,258.75,400
9.05015625,253.125,413
9.610078125,247.5,392
9.619453125,56.25,419
9.889921875,244.6875,406
9.8975,21.09375,412
9.9103125,250.3125,416
10.230546875,254.53125,394
10.2365625,1.40625,422
10.590390625,248.90625,393
10.650234375,247.5,414
11.050546875,251.71875,413
11.070390625,248.90625,408
11.07765625,18.28125,510
11.151015625,258.75,417
11.157890625,22.5,461
11.33125,261.5625,426
11.338828125,39.375,458
11.510703125,250.3125,389
12.050703125,248.90625,404
12.09125,258.75,403
12.1,56.25,451
12.107890625,196.875,418
12.3809375,71.71875,496
12.95078125,247.5,390
13.111640625,261.5625,421
13.118203125,19.6875,413
13.171171875,253.125,403
14.63140625,250.3125,398
14.64,45,470
15.001484375,70.3125,494
15.501328125,66.09375,434
15.65265625,268.59375,396
15.658125,8.4375,432
15.752109375,257.34375,406
15.757890625,2.8125,427
16.751796875,248.90625,400
18.2321875,248.90625,398
18.238671875,4.21875,419
18.412265625,248.90625,410
18.41859375,2.8125,424
18.6221875,64.6875,470
19.08234375,66.09375,435
19.272890625,254.53125,396
19.278671875,358.59375,454
19.662734375,70.3125,498
19.6696875,195.46875,386
20.432890625,248.90625,412
20.439296875,4.21875,445
20.692890625,247.5,420
20.7128125,246.09375,404
20.942734375,63.28125,436
21.47328125,248.90625,394
21.493203125,248.90625,413
21.513828125,258.75,422
21.533671875,255.9375,413
21.540390625,16.875,462
21.694296875,265.78125,404
21.933671875,253.125,405
21.939609375,0,432
22.87453125,262.96875,406
22.88015625,4.21875,447
23.323671875,66.09375,437
24.114609375,257.34375,393
24.1540625,246.09375,417
24.161953125,28.125,418
24.453984375,243.28125,398
24.4621875,30.9375,420
24.774296875,247.5,389
24.781875,22.5,415
24.86421875,64.6875,445
24.87140625,194.0625,403
25.345,75.9375,471
27.496015625,261.5625,409
27.503125,29.53125,419
27.845546875,71.71875,437
27.85359375,215.15625,389
28.31546875,246.09375,419
28.7359375,253.125,418
28.855546875,246.09375,417
29.24546875,61.875,498
29.37578125,247.5,405
30.23625,251.71875,402
30.24296875,12.65625,451
30.25625,251.71875,406
30.3559375,246.09375,411
30.36390625,28.125,472
30.736171875,248.90625,398
30.743359375,18.28125,434
30.966328125,70.3125,432
31.21734375,267.1875,394
31.222578125,1.40625,447
31.286328125,68.90625,481
31.51625,246.09375,411
31.6259375,60.46875,485
31.836875,255.9375,392
32.236484375,247.5,403
32.242890625,2.8125,448
32.51640625,246.09375,400
32.93703125,255.9375,414
33.956875,248.90625,404
34.976953125,246.09375,412
34.983359375,1.40625,418
35.096875,244.6875,422
35.103828125,9.84375,430
35.298125,267.1875,402
35.357265625,250.3125,404
35.376796875,243.28125,417
35.4778125,260.15625,397
36.1571875,246.09375,408
37.15796875,254.53125,410
37.164140625,7.03125,458
38.55828125,251.71875,382
38.748203125,68.90625,487
38.91859375,255.9375,395
38.978984375,261.5625,412
39.55875,253.125,394
40.138828125,250.3125,406
40.145859375,18.28125,421
41.139375,251.71875,378
41.14546875,1.40625,432
41.249609375,75.9375,460
41.6890625,61.875,448
41.799765625,253.125,384
41.80734375,30.9375,426
42.85015625,70.3125,446
43.5803125,246.09375,404
43.58703125,8.4375,463
43.600234375,246.09375,408
43.608515625,33.75,430
44.64140625,255.9375,404
44.647265625,1.40625,429
44.70125,251.71875,430
44.861015625,247.5,415
44.868359375,18.28125,435
44.92109375,247.5,406
45.131328125,70.3125,456
45.641953125,255.9375,393
45.701796875,251.71875,407
46.161796875,247.5,397
46.169375,23.90625,442
47.482265625,243.28125,401
47.92359375,264.375,405
47.930234375,23.90625,418
48.18265625,244.6875,408
48.18953125,8.4375,430
49.343359375,247.5,391
49.350546875,16.875,475
49.36296875,240.46875,403
50.153515625,63.28125,424
51.124140625,247.5,395
52.06453125,248.90625,390
52.071484375,14.0625,443
52.104609375,248.90625,387
52.1109375,4.21875,453
52.384375,244.6875,391
52.39203125,22.5,459
52.58484375,251.71875,401
52.665703125,265.78125,407
53.484921875,248.90625,391
54.005234375,250.3125,398
55.1459375,257.34375,403
55.305703125,251.71875,405
55.3128125,21.09375,430
55.905625,247.5,391
55.912421875,9.84375,455
56.3259375,250.3125,399
56.33234375,7.03125,436
56.4059375,250.3125,405
56.413828125,32.34375,434
57.726328125,251.71875,415
57.8465625,254.53125,397
58.22625,247.5,407
58.233515625,18.28125,441
58.986328125,246.09375,406
58.993828125,19.6875,432
59.166953125,255.9375,406
59.172890625,1.40625,425
59.3665625,247.5,424
59.4278125,270,413
