time_s,phase_deg,amp_10bit
0.08265625,49.21875,108
0.08359375,66.09375,9
0.083671875,67.5,6
0.084453125,81.5625,3
0.084609375,84.375,16
0.084765625,87.1875,8
0.08546875,99.84375,4
0.092265625,222.1875,125
0.09359375,246.09375,4
0.093671875,247.5,4
0.093828125,250.3125,4
0.09421875,257.34375,5
0.09453125,262.96875,5
0.10265625,49.21875,115
0.1040625,74.53125,14
0.104296875,78.75,5
0.105,91.40625,15
0.110859375,196.875,11
0.1115625,209.53125,6
0.111640625,210.9375,13
0.111953125,217.96875,17
0.11234375,225,23
0.1128125,232.03125,3
0.113125,239.0625,4
0.113359375,243.28125,5
0.113671875,247.5,6
0.1140625,254.53125,6
0.11421875,257.34375,4
0.115078125,272.8125,4
0.1228125,52.03125,103
0.1234375,63.28125,3
0.123515625,64.6875,6
0.124140625,75.9375,4
0.124296875,78.75,5
0.124453125,81.5625,6
0.124609375,85.78125,8
0.131875,216.5625,78
0.13296875,234.84375,12
0.133046875,236.25,4
0.1334375,243.28125,11
0.133984375,253.125,5
0.1425,46.40625,79
0.143203125,59.0625,6
0.143359375,61.875,5
0.143515625,64.6875,7
0.143671875,67.5,7
0.143828125,71.71875,16
0.14390625,71.71875,7
0.144140625,75.9375,5
0.14421875,78.75,4
0.15203125,217.96875,94
0.15328125,241.875,5
0.153359375,241.875,8
0.15375,248.90625,13
0.15390625,251.71875,6
0.154296875,258.75,4
0.1546875,265.78125,3
0.1625,46.40625,89
0.16359375,67.5,20
0.163671875,67.5,7
0.16375,70.3125,28
0.163828125,70.3125,3
0.1715625,210.9375,40
0.17234375,223.59375,24
0.1725,226.40625,8
0.17265625,230.625,4
0.172890625,234.84375,13
0.173359375,241.875,4
0.173515625,244.6875,7
0.173671875,247.5,8
0.174140625,255.9375,4
0.174296875,258.75,3
0.17453125,262.96875,9
0.18265625,49.21875,105
0.18375,70.3125,6
0.18390625,71.71875,12
0.184375,80.15625,14
0.18515625,95.625,10
0.1921875,222.1875,130
0.193515625,244.6875,6
0.19359375,247.5,5
0.194140625,255.9375,3
0.19421875,258.75,11
0.2025,47.8125,104
0.20296875,56.25,3
0.20328125,61.875,6
0.20390625,71.71875,14
0.203984375,74.53125,10
0.2040625,74.53125,11
0.20421875,78.75,4
0.21109375,201.09375,19
0.21171875,213.75,7
0.21203125,217.96875,35
0.212265625,222.1875,5
0.212734375,232.03125,15
0.212890625,234.84375,5
0.213203125,240.46875,7
0.2134375,244.6875,5
0.21359375,247.5,8
0.21390625,253.125,3
