time_s,phase_deg,amp_10bit
2.722734375,262.96875,150
2.72890625,14.0625,52
2.729296875,21.09375,61
2.821328125,239.0625,85
2.829296875,21.09375,72
2.841796875,246.09375,71
2.85015625,36.5625,73
2.860390625,222.1875,89
2.870390625,40.78125,109
2.880390625,220.78125,124
2.89046875,42.1875,54
2.90078125,229.21875,75
2.910625,46.40625,116
2.920234375,219.375,140
2.92921875,21.09375,56
2.9309375,52.03125,42
2.94078125,229.21875,91
2.949765625,30.9375,85
2.962109375,254.53125,104
2.97,35.15625,125
2.980859375,232.03125,160
2.990078125,37.96875,197
3.00046875,223.59375,197
3.009140625,21.09375,122
3.06265625,264.375,178
3.0690625,19.6875,89
3.07046875,45,154
3.08171875,248.90625,338
3.08921875,22.5,229
3.101875,250.3125,217
3.10875,14.0625,125
3.121875,250.3125,75
3.129140625,21.09375,67
3.150078125,37.96875,68
3.16109375,237.65625,123
3.16875,14.0625,77
3.210546875,47.8125,75
3.220390625,225,115
3.2296875,30.9375,60
3.240859375,233.4375,55
3.249296875,23.90625,54
3.261328125,241.875,78
3.26875,15.46875,60
3.361484375,246.09375,60
3.369140625,23.90625,65
3.381953125,253.125,84
3.389609375,32.34375,81
3.40109375,239.0625,106
3.408359375,9.84375,45
3.411015625,57.65625,85
3.419921875,217.96875,102
3.429375,28.125,73
3.44140625,246.09375,96
3.448828125,18.28125,87
3.51,40.78125,43
3.521484375,247.5,82
3.53,40.78125,112
3.54015625,223.59375,130
3.54921875,26.71875,103
3.561171875,241.875,98
3.56859375,15.46875,76
3.600078125,222.1875,44
3.610234375,45,71
3.620390625,229.21875,110
3.62984375,37.96875,129
3.64,222.1875,132
3.649453125,32.34375,124
3.660859375,236.25,166
3.66828125,9.84375,49
3.6696875,36.5625,81
3.68015625,223.59375,53
3.691796875,74.53125,42
3.700234375,226.40625,88
3.70921875,28.125,75
3.72171875,253.125,111
3.72984375,39.375,172
3.74,222.1875,192
3.74875,19.6875,78
3.75125,64.6875,107
3.76015625,225,183
3.76921875,29.53125,145
3.780859375,237.65625,118
3.789140625,26.71875,136
3.8009375,239.0625,161
3.808515625,15.46875,104
3.830078125,45,52
3.8409375,240.46875,60
3.85984375,220.78125,88
3.87046875,50.625,84
3.88046875,232.03125,93
3.889609375,36.5625,89
3.900390625,230.625,100
3.908515625,16.875,46
3.910546875,53.4375,50
3.919609375,216.5625,55
3.949296875,30.9375,58
3.96,225,69
3.96890625,25.3125,59
3.981796875,257.34375,79
4.020390625,232.03125,94
4.028359375,15.46875,42
4.031484375,71.71875,55
4.04,225,46
4.04953125,36.5625,68
4.061015625,243.28125,42
4.07125,67.5,52
4.080078125,226.40625,93
4.081171875,246.09375,53
4.121484375,253.125,62
4.129140625,29.53125,62
4.132109375,82.96875,46
4.141015625,243.28125,168
4.14796875,8.4375,48
4.14953125,37.96875,43
4.16171875,257.34375,75
4.168203125,14.0625,49
4.1809375,243.28125,51
4.189765625,40.78125,94
4.199296875,213.75,68
4.22140625,251.71875,45
4.22921875,32.34375,66
4.240625,237.65625,102
4.24890625,26.71875,110
4.26078125,240.46875,133
4.269140625,30.9375,156
4.279453125,217.96875,82
4.29,47.8125,105
4.2996875,222.1875,162
4.308828125,25.3125,125
4.32140625,251.71875,162
4.327734375,5.625,59
4.32921875,32.34375,68
4.34015625,230.625,78
4.34875,25.3125,66
4.36140625,253.125,96
4.36796875,11.25,50
4.37140625,73.125,211
4.378984375,209.53125,265
4.38921875,33.75,84
4.389921875,46.40625,99
4.40046875,236.25,242
4.408359375,18.28125,132
4.409375,36.5625,69
4.421328125,251.71875,191
4.42828125,16.875,113
4.431171875,68.90625,110
4.44109375,247.5,268
4.48953125,40.78125,53
4.50109375,248.90625,100
4.519609375,220.78125,50
4.529609375,42.1875,65
4.54015625,232.03125,98
4.54828125,16.875,80
4.601171875,250.3125,77
4.609296875,36.5625,113
4.619375,219.375,114
4.629296875,36.5625,125
4.639921875,229.21875,162
4.647890625,12.65625,48
4.65015625,53.4375,142
4.66015625,232.03125,208
4.668203125,18.28125,126
4.670625,61.875,88
4.6803125,234.84375,190
4.688515625,23.90625,176
4.70140625,255.9375,196
4.70859375,25.3125,216
4.72109375,250.3125,254
4.727890625,12.65625,118
4.728828125,30.9375,74
4.76015625,233.4375,43
4.768828125,29.53125,47
4.779765625,227.8125,44
4.789140625,35.15625,54
4.799765625,226.40625,72
4.8090625,33.75,87
4.819921875,230.625,106
4.828515625,25.3125,95
4.840703125,243.28125,104
4.84796875,15.46875,77
4.88078125,246.09375,61
4.88875,29.53125,78
4.90046875,241.875,106
4.908125,18.28125,90
4.921640625,261.5625,80
4.92828125,21.09375,85
4.940625,243.28125,107
4.94890625,32.34375,139
4.96,232.03125,160
4.96828125,22.5,134
4.9809375,248.90625,114
4.988125,19.6875,109
5.000859375,248.90625,114
5.00796875,15.46875,99
5.02125,255.9375,73
5.028125,19.6875,74
5.05953125,225,57
5.081484375,260.15625,48
5.088046875,18.28125,43
5.1015625,261.5625,51
5.108046875,18.28125,50
5.1490625,36.5625,58
5.160078125,236.25,98
5.1678125,15.46875,61
5.210625,66.09375,43
5.21890625,213.75,51
5.23,54.84375,74
5.238984375,216.5625,98
5.249921875,53.4375,127
5.25875,212.34375,122
5.26921875,40.78125,101
5.280703125,248.90625,202
5.288125,21.09375,170
5.30046875,243.28125,111
5.307734375,14.0625,84
5.379140625,220.78125,43
5.390078125,57.65625,109
5.399140625,220.78125,148
5.40796875,19.6875,48
5.4103125,61.875,67
5.420546875,246.09375,148
5.4275,11.25,53
5.428984375,37.96875,134
5.439375,226.40625,207
5.4484375,28.125,105
5.460546875,246.09375,81
5.46765625,15.46875,60
5.471328125,81.5625,51
5.480078125,239.0625,113
5.487734375,15.46875,64
5.498984375,217.96875,49
5.5084375,29.53125,53
5.52,236.25,68
5.52765625,15.46875,45
5.549140625,42.1875,59
5.569765625,52.03125,50
5.57828125,206.71875,46
5.589453125,47.8125,51
5.59890625,217.96875,88
5.609296875,45,114
5.619296875,225,149
5.62765625,16.875,53
5.72140625,264.375,68
5.7284375,30.9375,94
5.7403125,244.6875,135
5.747578125,14.0625,95
5.76015625,241.875,42
5.769453125,49.21875,96
5.778515625,212.34375,104
5.78875,36.5625,100
5.79953125,230.625,149
5.807578125,16.875,91
5.869765625,54.84375,70
5.878984375,220.78125,115
5.890234375,63.28125,59
