time_s,phase_deg,amp_10bit
0.0765625,98.4375,8
0.083046875,215.15625,392
0.083828125,229.21875,6
0.08390625,229.21875,7
0.08421875,236.25,8
0.084296875,237.65625,11
0.084375,239.0625,8
0.084453125,240.46875,5
0.08453125,241.875,6
0.08484375,247.5,9
0.084921875,248.90625,13
0.085078125,251.71875,16
0.08515625,251.71875,14
0.0853125,255.9375,9
0.085703125,261.5625,38
0.085859375,265.78125,4
0.086015625,268.59375,4
0.093203125,37.96875,427
0.094609375,63.28125,15
0.094765625,66.09375,19
0.095,68.90625,31
0.095234375,74.53125,4
0.095390625,75.9375,17
0.09546875,78.75,9
0.095625,81.5625,19
0.0959375,87.1875,10
0.104765625,246.09375,825
0.10484375,246.09375,9
0.11078125,354.375,26
0.111015625,358.59375,11
0.111171875,1.40625,10
0.11125,2.8125,8
0.1115625,7.03125,15
0.111796875,12.65625,17
0.11203125,16.875,15
0.112109375,18.28125,8
0.112265625,21.09375,12
0.11234375,22.5,5
0.112421875,23.90625,5
0.112578125,26.71875,5
0.112734375,29.53125,5
0.112890625,32.34375,13
0.11296875,32.34375,9
0.113046875,33.75,7
0.113125,36.5625,9
0.11328125,39.375,12
0.1134375,42.1875,7
0.113515625,42.1875,14
0.11375,46.40625,7
0.113828125,49.21875,6
0.113984375,52.03125,4
0.11421875,56.25,7
0.114296875,56.25,6
0.114375,59.0625,11
0.114609375,63.28125,5
0.1146875,64.6875,6
0.115078125,71.71875,9
0.11578125,84.375,5
0.116015625,88.59375,9
0.125390625,257.34375,870
0.12546875,258.75,6
0.130703125,352.96875,47
0.13109375,0,9
0.131171875,1.40625,14
0.131328125,4.21875,12
0.13140625,5.625,7
0.131484375,7.03125,8
0.131796875,12.65625,8
0.131875,14.0625,4
0.131953125,15.46875,11
0.132109375,18.28125,6
0.1321875,19.6875,14
0.132421875,23.90625,20
0.132578125,26.71875,19
0.132734375,29.53125,5
0.13296875,33.75,5
0.133046875,35.15625,5
0.133359375,40.78125,7
0.133515625,43.59375,5
0.13359375,45,6
0.13390625,50.625,16
0.133984375,52.03125,17
0.134296875,57.65625,22
0.134609375,63.28125,6
0.134921875,68.90625,5
0.135546875,80.15625,5
0.14453125,241.875,643
0.15109375,0,46
0.151796875,12.65625,55
0.1521875,19.6875,6
0.15234375,22.5,6
0.15265625,28.125,20
0.1528125,30.9375,8
0.15296875,33.75,45
0.153203125,37.96875,15
0.15328125,39.375,4
0.153359375,40.78125,8
0.1534375,42.1875,5
0.15375,47.8125,11
0.154140625,54.84375,16
0.154296875,57.65625,9
0.154453125,60.46875,6
0.154609375,63.28125,9
0.154765625,66.09375,12
0.155,68.90625,10
0.155078125,71.71875,9
0.155234375,73.125,6
0.155546875,80.15625,12
0.155625,80.15625,5
0.165546875,260.15625,906
0.165625,260.15625,10
0.170546875,350.15625,35
0.1709375,357.1875,11
0.17109375,360,22
0.17140625,5.625,8
0.171484375,7.03125,5
0.1715625,8.4375,10
0.171640625,9.84375,22
0.171875,14.0625,8
0.171953125,15.46875,11
0.17203125,16.875,5
0.172109375,18.28125,6
0.172265625,19.6875,4
0.17234375,21.09375,9
0.172734375,29.53125,9
0.1728125,29.53125,11
0.172890625,32.34375,4
0.17328125,37.96875,11
0.173359375,39.375,12
0.173671875,45,9
0.17375,46.40625,14
0.173828125,49.21875,6
0.174140625,53.4375,5
0.174296875,57.65625,4
0.17453125,61.875,6
0.174609375,63.28125,4
0.175078125,71.71875,5
0.175546875,78.75,6
0.184375,237.65625,571
0.184765625,246.09375,5
0.185625,261.5625,6
0.18703125,286.875,5
0.191484375,5.625,81
0.1921875,18.28125,16
0.19234375,22.5,45
0.1928125,29.53125,38
0.193203125,36.5625,20
0.193359375,39.375,35
0.1934375,40.78125,20
0.19359375,43.59375,4
0.193671875,46.40625,20
0.193828125,47.8125,10
0.193984375,52.03125,13
0.194453125,60.46875,14
0.194765625,64.6875,18
0.195078125,70.3125,5
0.19515625,71.71875,6
0.195703125,82.96875,5
0.196171875,91.40625,5
0.2053125,255.9375,860
0.205390625,255.9375,9
0.21046875,347.34375,7
0.211015625,358.59375,117
0.2115625,7.03125,8
0.21171875,11.25,24
0.211953125,14.0625,11
0.21203125,16.875,13
0.2121875,18.28125,6
0.2125,25.3125,4
0.21265625,28.125,13
0.213046875,33.75,8
0.213203125,37.96875,19
0.21328125,37.96875,9
0.213359375,39.375,11
0.2134375,40.78125,23
0.213515625,42.1875,4
0.21390625,50.625,8
0.214140625,54.84375,7
0.214296875,56.25,9
0.21453125,60.46875,4
0.214765625,64.6875,5
0.215,68.90625,9
0.215234375,74.53125,4
0.21546875,77.34375,4
0.215859375,84.375,4
0.216015625,87.1875,4
0.22296875,212.34375,81
0.223515625,222.1875,28
0.22375,227.8125,10
0.22390625,230.625,8
0.224140625,233.4375,33
0.224296875,236.25,14
0.224375,237.65625,20
0.224609375,241.875,6
0.22484375,246.09375,24
0.224921875,248.90625,6
0.225078125,250.3125,6
0.225234375,253.125,5
0.225546875,260.15625,18
0.225859375,264.375,4
0.22640625,274.21875,5
0.226796875,282.65625,10
0.23328125,37.96875,359
0.233984375,50.625,4
0.23421875,56.25,6
0.234375,57.65625,6
0.23453125,60.46875,11
0.234609375,61.875,9
0.2346875,63.28125,4
0.234765625,66.09375,12
0.23515625,73.125,19
0.235390625,75.9375,12
0.235625,81.5625,13
0.236015625,88.59375,8
0.243828125,229.21875,499
0.244609375,243.28125,13
0.244765625,244.6875,5
0.2453125,254.53125,9
0.245703125,262.96875,5
0.2459375,267.1875,13
0.246015625,267.1875,19
0.24609375,270,22
0.247578125,295.3125,5
0.25328125,39.375,533
0.25484375,66.09375,7
0.254921875,68.90625,11
0.255,68.90625,5
0.25515625,73.125,10
0.255234375,73.125,5
0.25546875,78.75,11
0.255625,81.5625,35
0.2628125,210.9375,219
0.263671875,226.40625,29
0.26375,227.8125,19
0.263828125,227.8125,6
0.26390625,230.625,18
0.264140625,233.4375,16
0.264453125,240.46875,26
0.2646875,243.28125,7
0.264921875,247.5,34
0.26515625,251.71875,8
0.265234375,254.53125,31
0.26546875,257.34375,7
0.265546875,258.75,4
0.26609375,268.59375,8
0.272421875,22.5,142
0.273046875,33.75,5
0.273125,35.15625,25
0.273203125,36.5625,19
0.273359375,40.78125,12
0.2734375,42.1875,9
0.273515625,42.1875,4
0.27359375,45,25
0.273671875,45,30
0.273828125,47.8125,4
0.273984375,52.03125,13
0.27421875,54.84375,6
0.274375,57.65625,6
0.274453125,60.46875,12
0.2746875,64.6875,4
0.274765625,66.09375,14
0.275234375,74.53125,6
0.27546875,77.34375,15
0.276171875,90,5
0.2765625,97.03125,4
0.2828125,210.9375,120
0.28328125,219.375,13
0.28359375,223.59375,38
0.283671875,226.40625,39
0.283828125,227.8125,16
0.28421875,234.84375,9
0.284375,237.65625,5
0.284453125,239.0625,11
0.284609375,241.875,6
0.28484375,246.09375,25
0.2853125,254.53125,21
0.285703125,261.5625,37
0.28578125,262.96875,7
0.292734375,28.125,228
0.29328125,37.96875,5
0.293515625,42.1875,5
0.293671875,45,34
0.293828125,47.8125,5
0.29390625,50.625,7
0.294140625,53.4375,20
0.294296875,56.25,22
0.294609375,61.875,22
0.29484375,66.09375,17
0.295078125,70.3125,11
0.29515625,71.71875,6
0.295546875,78.75,6
0.295625,81.5625,8
0.29578125,82.96875,7
0.296015625,87.1875,6
0.296171875,90,5
0.30484375,246.09375,775
0.310859375,354.375,14
0.31125,1.40625,18
